acceptedSymbol,taxon_id
"ANHO","75463"
"ANHOC","234276"
"ANHOH","79571"
"ANHON","234278"
"ANHOP","234279"
"ANLA3","143679"
"ANLU2","75464"
"ANLUA2","79572"
"ANLUL","79573"
"ANMA5","75465"
"ANME2","75466"
"ANMI3","75467"
"ANMO9","158412"
"ANMOA","234282"
"ANMOM","234283"
"ANNE","127005"
"ANPA9","158413"
"ANPAF","234284"
"ANPAP","234285"
"ANPA4","158414"
"ANPL","119821"
"ANPU8","75468"
"ANPU","158415"
"ANPUE2","1060305"
"ANPUP","712204"
"ANRA","75469"
"ANRO2","53096"
"ANROA","234286"
"ANROC","79574"
"ANROP","234288"
"ANROR","79575"
"ANRO3","158416"
"ANSO2","158417"
"ANSO","119819"
"ANST2","158418"
"ANSU3","75470"
"ANUM","75471"
"ANVI13","158419"
"ANRU","158420"
"ANVI4","158422"
"ANJU","158423"
"ANJU2","56470"
"ANHE3","158426"
"ANLA7","158427"
"ANWA","158428"
"ANAD3","1447490"
"ANAG","158429"
"ANAGA2","1054083"
"ANAGD","703678"
"ANDO5","NaN"
"ANFU6","56326"
"ANLA16","158430"
"ANMA15","158431"
"ANPU12","158432"
"ANSC13","158433"
"ANMO7","204240"
"ANMOA3","712205"
"ANMOM2","1053744"
"ANSE5","NaN"
"ANCO29","856207"
"ANCR3","141514"
"ANDO","1155985"
"ANSC4","273806"
"ANKA","NaN"
"ANPL2","158435"
"ANPLH2","239236"
"ANPLP","239237"
"ANPU2","158436"
"ANFL3","158437"
"ANHE4","158438"
"ANAC4","NaN"
"ANCO3","NaN"
"ANLU3","NaN"
"ANOB2","NaN"
"ANPO3","NaN"
"ANSI","NaN"
"ANCA37","67846"
"ANCU3","126107"
"ANCUC","239238"
"ANCUG","239239"
"ANAL15","472404"
"ANCA28","NaN"
"ANIN9","NaN"
"ANLA8","NaN"
"ANLI8","544646"
"ANPL4","425340"
"ANUR","NaN"
"ANAN4","75485"
"ANER","158439"
"ANLE5","765766"
"ANLEG","773575"
"ANLEH","239240"
"ANLEL","239241"
"ANLEL2","239242"
"ANRE3","158442"
"AOLO","158443"
"APCH","158444"
"APBL","75488"
"APCO3","NaN"
"APDI2","NaN"
"APDIC","NaN"
"APDID","NaN"
"APEP","NaN"
"APMI3","NaN"
"APTU2","NaN"
"APSE","129632"
"APPI","158447"
"APRA","158448"
"APRAH","239243"
"APRAR","239244"
"APRI","158449"
"APSK","120486"
"APSKK","239245"
"APSKS","239246"
"APSKT","239247"
"APES","158450"
"APAN","58777"
"APAM","119817"
"APPR","158451"
"APGR2","58788"
"APGRD","58787"
"APHY","123188"
"APWO70","158454"
"APFL","322553"
"APAN2","47359"
"APCA","58795"
"APUN","158455"
"APPU3","124019"
"APNA","1491739"
"APRE2","737233"
"APAP","158457"
"AQBA","158458"
"AQBR","158459"
"AQCA","49868"
"AQCH","121784"
"AQCHC","239257"
"AQCHC2","239258"
"AQCHH","239259"
"AQCHR","239260"
"AQCO","501742"
"AQCOA","607342"
"AQCOC","501741"
"AQCOD","607341"
"AQCOO","145734"
"AQCOP","607339"
"AQDE","158460"
"AQDE2","NaN"
"AQEL","158462"
"AQEX","57230"
"AQFL","158463"
"AQFLF","239261"
"AQFLM","239262"
"AQFLR","239263"
"AQFO","48244"
"AQGR","158464"
"AQJO","158465"
"AQJOE","239264"
"AQJOJ","239265"
"AQLA","158466"
"AQLO","158467"
"AQLO2","158468"
"AQMI","149001"
"AQMIM","239266"
"AQMIM2","1588825"
"AQPU","75492"
"AQSA","145735"
"AQSC","126747"
"AQSCC","126744"
"AQSCS","126746"
"AQTR","158469"
"ARAR32","359546"
"ARDI2","NaN"
"ARAC4","158471"
"ARAL8","158472"
"ARBE2","158474"
"ARBL","60983"
"ARBO","158475"
"ARBO7","158476"
"ARBR","158477"
"ARBRA","239270"
"ARBRB","239271"
"ARBRP","239272"
"ARCA48","158478"
"ARCA","158479"
"ARCO","135178"
"ARCO39","158481"
"ARCO12","158482"
"ARCR5","158483"
"ARCR","158484"
"ARCU","158485"
"ARDA","158486"
"ARDAD","NaN"
"ARDAP","NaN"
"ARDE","148168"
"ARDED","239273"
"ARDEL","239274"
"ARDI","158487"
"ARDR","158488"
"ARES5","75494"
"ARFA2","158489"
"ARFA3","158490"
"ARFE6","158491"
"ARFE","158492"
"ARFEF","239275"
"ARFES","239276"
"ARFE2","158493"
"ARFEF2","239277"
"ARFES2","239278"
"ARFR5","158494"
"ARFU","143680"
"ARFUF2","239279"
"ARFUO","239280"
"ARGE","158495"
"ARGL","58864"
"ARGL2","158496"
"ARGO5","NaN"
"ARGR4","158497"
"ARGU","158498"
"ARHA2","158499"
"ARHI9","158500"
"ARHI","1649134"
"ARHIG","1050438"
"ARHIH","239283"
"ARHIP","239284"
"ARHO","158501"
"ARHO2","158502"
"ARHOC","64067"
"ARHOP2","239285"
"ARHOP3","239286"
"ARHOR","239287"
"ARIN","158503"
"ARJO","158504"
"ARKA6","NaN"
"ARKO","158505"
"ARKOK","239288"
"ARKOS","239289"
"ARLA","158506"
"ARLAB","239290"
"ARLAL","239291"
"ARLA10","158507"
"ARLE","158508"
"ARLED","239292"
"ARLED2","239293"
"ARLEL","239294"
"ARLEP","239295"
"ARLI","158509"
"ARLY","158510"
"ARLYL","239296"
"ARLYN","239297"
"ARLY2","158511"
"ARMA33","158512"
"ARME13","158513"
"ARMI","158514"
"ARMIM","239300"
"ARMIM2","239301"
"ARMIT","239302"
"ARMI5","158515"
"ARMO","75496"
"ARMU6","158516"
"ARNU","158517"
"AROP","158518"
"AROR","75497"
"AROX","158519"
"ARPA35","NaN"
"ARPA","158520"
"ARPA2","158521"
"ARPE","158522"
"ARPEP","239303"
"ARPER","239304"
"ARPE2","148169"
"ARPE3","158523"
"ARPE4","158524"
"ARPI2","158526"
"ARPL","158528"
"ARPLH2","239305"
"ARPLP2","239306"
"ARPU","158530"
"ARPU2","158531"
"ARPUD","239307"
"ARPUG","239308"
"ARPUM","239309"
"ARPUP","239310"
"ARPUP2","239311"
"ARPU18","158532"
"ARPY","158533"
"ARRE","158534"
"ARRER2","713978"
"ARRES","239313"
"ARRE2","158535"
"ARREG","181431"
"ARRER","239314"
"ARRI","148203"
"ARRID","699922"
"ARRIR","181433"
"ARRO11","158536"
"ARSC2","158537"
"ARSE","148171"
"ARSE9","158538"
"ARSH","158539"
"ARSH2","158540"
"ARSP","158541"
"ARSPA","239315"
"ARSPA2","239316"
"ARSPC","239317"
"ARSPC2","239318"
"ARSPS2","239319"
"ARSPS","239320"
"ARSU","158542"
"ARSU2","158543"
"ARSUH","239321"
"ARSUS","239322"
"ARTI2","158544"
"ARTR6","158545"
"ARWI","158546"
"ARWIS","239323"
"ARWIW","239324"
"ARCH10","499856"
"ARIN22","158547"
"ARCA2","52848"
"ARHI2","119825"
"ARHU","158550"
"ARNU2","119828"
"ARRA","119827"
"ARRAB2","234328"
"ARRAR","234329"
"ARSP2","82813"
"ARAR2","158551"
"ARME","51046"
"ARXA80","158552"
"ARAB4","158553"
"ARABA","1090387"
"ARABW","1522796"
"ARAM","48935"
"ARAP2","158554"
"ARBL3","158555"
"ARCA17","158556"
"ARCA3","55422"
"ARCY2","158557"
"ARDI3","158558"
"ARDO","75500"
"ARGI2","158559"
"ARLA11","158560"
"ARLI12","918453"
"ARMI8","158561"
"ARMO13","918452"
"AROC","918449"
"ARPU3","158562"
"ARSI10","64048"
"ARTS","158563"
"ARTSM2","234333"
"ARTST2","234334"
"ARVA","50258"
"ARVAC","48467"
"ARPA8","1065679"
"ARAL22","158564"
"ARDO6","158565"
"ARHA9","158566"
"ARMI12","158567"
"AROH","158568"
"ARTE14","158569"
"ARLA2","158571"
"ARLAA5","234336"
"ARLAL6","234337"
"ARAN16","158574"
"ARFU70","158575"
"ARHY5","158576"
"ARSC6","1050423"
"ARCA4","158577"
"ARHU3","158578"
"ARME2","75502"
"ARFU2","158579"
"ARBE3","NaN"
"ARCA33","NaN"
"ARCI","NaN"
"ARCO23","NaN"
"ARHE4","NaN"
"ARJE","NaN"
"ARLA21","NaN"
"ARME7","712206"
"ARPA5","NaN"
"ARRE8","NaN"
"ARVI12","NaN"
"ARAL2","155127"
"ARALA7","239325"
"ARAN2","71123"
"ARAU","48023"
"ARBA4","75503"
"ARBAB","61921"
"ARBAS","79583"
"ARCA5","64049"
"ARCAC7","79584"
"ARCAS3","79585"
"ARCA21","75504"
"ARCO3","75505"
"ARCO13","75506"
"ARCR6","75508"
"ARDE2","75509"
"ARED","75510"
"ARGA5","75512"
"ARGA4","158580"
"ARGL3","53353"
"ARGLA2","79592"
"ARGLC4","79593"
"ARGLG3","53354"
"ARGLG4","53379"
"ARGLM2","53377"
"ARGLZ2","234349"
"ARGL4","55133"
"ARGL5","75513"
"ARHI5","75514"
"ARHO3","75515"
"ARHOF","81994"
"ARHOH","79598"
"ARHOH4","79599"
"ARHOM","496268"
"ARHOR2","771671"
"ARHO7","75516"
"ARIM","63865"
"ARIN2","75517"
"ARKL","75518"
"ARLU4","75519"
"ARMA31","75520"
"ARMA","55137"
"ARMAE","61923"
"ARMAG","55134"
"ARMAL","61922"
"ARMAM2","55136"
"ARMAR","79600"
"ARMAW","79601"
"ARME8","158581"
"ARME3","75521"
"ARMEM2","79602"
"ARMET","79603"
"ARMO5","75523"
"ARMO6","75524"
"ARMO2","75525"
"ARMY","75526"
"ARNE","75527"
"ARNI4","75528"
"ARNO6","75529"
"ARNU3","71124"
"AROB","75530"
"AROH2","75531"
"AROS","75532"
"AROT","75533"
"ARPA19","75534"
"ARPA3","75535"
"ARPA21","53355"
"ARPA4","75536"
"ARPAD2","181633"
"ARPAP5","79611"
"ARPAT","79612"
"ARPA6","75537"
"ARPE5","75538"
"ARPE9","325994"
"ARPI","75539"
"ARPR","75540"
"ARPRD2","79613"
"ARPRP","234369"
"ARPU4","75541"
"ARPU5","58892"
"ARPU10","75542"
"ARRA7","75543"
"ARRE5","75544"
"ARRE7","57033"
"ARRU","158583"
"ARRU2","75545"
"ARSI","67794"
"ARST","68094"
"ARSTD4","79614"
"ARSTR","79615"
"ARSTS","79616"
"ARTO2","53380"
"ARTOB","53382"
"ARTOC2","234374"
"ARTOC3","234375"
"ARTOD2","79617"
"ARTOE","234377"
"ARTOI","234378"
"ARTOR","234379"
"ARTOS","234380"
"ARTOT3","53384"
"ARUV","68049"
"ARVI3","75547"
"ARVI7","75548"
"ARVI4","55135"
"ARVIM","79619"
"ARVIP2","79620"
"ARVIV","79621"
"ARWE","158584"
"ARES","158588"
"ARGL11","1157031"
"ARLU3","1270844"
"AROB2","430678"
"ARAB","158590"
"ARAC2","158591"
"ARBE","158592"
"ARCA7","158593"
"ARCAA","234385"
"ARCAC6","234386"
"ARCO5","153095"
"ARCOC","239326"
"ARCOC2","239327"
"ARCOC4","239328"
"ARCOC3","239329"
"ARCOG","239330"
"ARCOL","239331"
"ARCOP","239332"
"ARCOS","239333"
"ARCOS2","239334"
"ARCOS3","239335"
"ARCOW","239336"
"AREA","148313"
"AREAA","239337"
"AREAE","239338"
"ARFE3","118525"
"ARFEB","239339"
"ARFEF3","239340"
"ARFEP","239341"
"ARFET3","239342"
"ARFR","787707"
"ARFRF2","239343"
"ARFRT","239344"
"ARHO4","148317"
"ARHOD","148314"
"ARHOH3","148316"
"ARHOP","234389"
"ARHU4","158595"
"ARKI","158597"
"ARKIC","234390"
"ARKIK","234391"
"ARKIP","234392"
"ARKIR","234393"
"ARKIU2","234394"
"ARLA4","75551"
"ARLAL2","234395"
"ARLAL3","NaN"
"ARLAL4","NaN"
"ARLAS","80372"
"ARLI3","158598"
"ARLO","158599"
"ARLU2","158600"
"ARMA3","158601"
"ARMAF","234397"
"ARMAM","234398"
"ARMAA2","NaN"
"ARMAK2","NaN"
"ARMAM4","NaN"
"ARPA7","75552"
"ARPU6","158603"
"ARST3","158604"
"ARUR","158605"
"ARBU","53042"
"ARAE","158606"
"ARAL3","127032"
"ARALA2","200039"
"ARALT","208693"
"ARAR4","158607"
"ARAU2","158608"
"ARCH2","158609"
"ARCO6","68406"
"ARCOA","234401"
"ARCOC6","1466969"
"ARGL10","158610"
"ARGLD","239349"
"ARGLG5","239350"
"ARGR3","158611"
"ARHI4","158612"
"ARME4","128533"
"ARMU","58950"
"ARMUA","59225"
"ARMUM","234404"
"ARMUR2","234405"
"ARMUR","59226"
"AROC2","199511"
"ARPL3","126452"
"ARPLA","126451"
"ARPLP","126449"
"ARPLP3","126450"
"ARPO2","70097"
"ARSA4","158613"
"ARSQ","158614"
"ARSQG","234410"
"ARSQS","234411"
"ARAN7","158615"
"AREG","158616"
"AREGE","194617"
"AREGG","234413"
"ARGN2","158618"
"ARDE4","NaN"
"ARDE5","158622"
"ARFE5","158623"
"ARIN11","158624"
"ARJO2","75555"
"ARLI4","75556"
"ARLIL","79622"
"ARLIM","234416"
"ARMI6","158625"
"ARKA","NaN"
"ARCA22","1415761"
"ARGR5","158627"
"ARKA2","158628"
"ARSA5","68283"
"ARSAM","68282"
"ARSAS","68285"
"ARVI8","158629"
"ARAD2","158630"
"ARAP","158633"
"ARAR5","158635"
"ARAS4","NaN"
"ARBL2","158637"
"ARBR3","158638"
"ARBRI","239351"
"ARCA19","158639"
"ARCA20","494255"
"ARCL2","158640"
"ARCY","158641"
"ARFA","1591160"
"ARHU5","158643"
"ARHUH","239352"
"ARHUL","239353"
"ARHUL2","239354"
"ARLA12","158644"
"ARME5","158645"
"ARMEM","239355"
"ARMEP","239356"
"ARNE2","158646"
"ARSE7","158647"
"ARSI2","158648"
"ARST7","879416"
"ARFI","158650"
"ARDR3","84261"
"ARTR","1441600"
"ARTRP","234422"
"ARTRQ","355836"
"ARTRS","1089998"
"ARTRT3","858268"
"ARAD","75559"
"ARAR6","158652"
"ARBA2","158653"
"ARBE7","158654"
"ARCA9","63987"
"ARCAC8","63930"
"ARCAG","63985"
"ARCH4","739425"
"ARCO10","1524624"
"ARCO7","158656"
"ARDE3","158657"
"ARDI4","75560"
"ARDIC","116345"
"ARDID","239357"
"ARDI5","75561"
"ARFL","158658"
"ARGY4","273965"
"ARGY","158659"
"ARHA3","158660"
"ARLA6","158661"
"ARLO16","154299"
"ARLOG6","154300"
"ARLOL3","154301"
"ARMO3","158662"
"AROL","75562"
"ARPA26","158664"
"ARPA9","158665"
"ARPA11","158666"
"ARPO3","739450"
"ARPU8","158667"
"ARPUP4","239360"
"ARPUT","239361"
"ARPUV","239362"
"ARPU9","75563"
"ARPUF","80374"
"ARPUL","80375"
"ARPUN","80376"
"ARPUP5","552466"
"ARPUP9","315483"
"ARPUP6","80378"
"ARPUW","80379"
"ARRA2","158668"
"ARRE4","1341377"
"ARRH","158669"
"ARSC3","281643"
"ARSCO","315477"
"ARSI3","158670"
"ARSP3","158671"
"ARST5","158672"
"ARTE3","75564"
"ARTEG","80380"
"ARTET","239365"
"ARTU","158673"
"ARIN12","75565"
"ARAN6","277581"
"ARBI4","348379"
"ARCA10","55190"
"ARCO8","158674"
"ARER","793973"
"ARMA7","62772"
"ARPE7","923228"
"ARPE8","158676"
"ARRE3","158677"
"ARSE3","54461"
"ARTO3","62770"
"ARWA","158679"
"ARWR2","158680"
"ARMA6","60476"
"ARMAC2","60739"
"ARMAI","234427"
"ARMAS","234429"
"ARFE8","158682"
"ARDI7","NaN"
"ARAC3","82235"
"ARAM2","158683"
"ARAN5","158684"
"ARANA","234430"
"ARANT","234431"
"ARCE","75567"
"ARCH3","75568"
"ARCHC","234432"
"ARCHC2","NaN"
"ARCHI3","NaN"
"ARCHF","234433"
"ARCHA2","NaN"
"ARCHB2","NaN"
"ARCHI4","NaN"
"ARCHM2","NaN"
"ARCO9","75569"
"ARDE11","75570"
"ARDI6","52851"
"ARFR2","158685"
"ARFRF3","234434"
"ARFRG3","234435"
"ARFU3","75571"
"ARGR14","158686"
"ARLA7","75572"
"ARLA8","75573"
"ARLE2","158687"
"ARLO5","158688"
"ARLOA","234436"
"ARLOL","234437"
"ARLO6","75574"
"ARLO8","158689"
"ARMO4","75575"
"ARNE3","75576"
"AROV3","75577"
"ARPA13","75578"
"ARPAP3","234438"
"ARPAS2","181437"
"ARRY","153042"
"ARSO2","75579"
"ARSP4","75580"
"ARUN","158690"
"ARVE","75581"
"ARVI6","75582"
"ARAL30","158691"
"ARAT","146715"
"ARDI9","158692"
"ARFL2","127071"
"AROV","158694"
"ARPL4","128934"
"ARRE6","359187"
"ARSU5","158695"
"ARPR2","355606"
"ARAR7","151797"
"ARME6","128798"
"ARCH5","284688"
"ARAL5","158697"
"ARAL6","158698"
"ARAR8","75585"
"ARARA","79624"
"ARARL3","234441"
"ARARL","79625"
"ARART","181438"
"ARAR9","1538556"
"ARARA2","234444"
"ARARB","234445"
"ARARC","234446"
"ARAU3","158700"
"ARBID","239375"
"ARBI3","75586"
"ARCA11","53357"
"ARCA12","127960"
"ARCAB2","877068"
"ARCAB4","NaN"
"ARCAP4","NaN"
"ARCAS5","NaN"
"ARCAW","NaN"
"ARCAC","143078"
"ARCA13","75588"
"ARCAB3","79627"
"ARCAC5","135187"
"ARCAV2","234451"
"ARCA14","158701"
"ARDO3","52854"
"ARDR4","57912"
"ARFI2","148049"
"ARFR3","158702"
"ARFR4","146898"
"ARFU4","158703"
"ARFUF","239379"
"ARFUH","239380"
"ARGL8","158704"
"ARGL9","158705"
"ARGLG","239381"
"ARGLS","239382"
"ARKA3","158706"
"ARLA9","158707"
"ARLI2","158708"
"ARLO7","158709"
"ARLU","71127"
"ARLUA","71128"
"ARLUC8","79628"
"ARLUE","234454"
"ARLUI2","79629"
"ARLUL2","318245"
"ARLUM2","128851"
"ARLUR","234458"
"ARLUS","234459"
"ARMA20","158710"
"ARMA10","158711"
"ARMI4","75589"
"ARNE6","75590"
"ARNO4","75592"
"ARPA20","158712"
"ARPA15","75593"
"ARPA16","158713"
"ARPA17","158714"
"ARPA18","158715"
"ARPE6","158716"
"ARPO5","158718"
"ARPY3","60952"
"ARPY2","148100"
"ARRI2","158719"
"ARRO4","75594"
"ARRU14","158720"
"ARSC","158722"
"ARSE5","158723"
"ARSE4","130370"
"ARST6","789269"
"ARSU4","75597"
"ARTI","158725"
"ARTIE","234461"
"ARTIG","234462"
"ARTIT","234463"
"ARTIU2","234464"
"ARTR2","75598"
"ARTRB3","1592255"
"ARTRP2","79632"
"ARTRS2","234466"
"ARTRT","79633"
"ARTRV","79634"
"ARTRW8","79635"
"ARTRX","234470"
"ARTR4","158726"
"ARTRR2","234471"
"ARTRT2","234472"
"ARSU11","60179"
"ARFR10","NaN"
"ARFA8","348380"
"ARMU2","348381"
"ARSA6","348382"
"ARMA28","243723"
"ARDI8","75600"
"ARDIA","80381"
"ARDID2","239385"
"ARDIP","239386"
"ARAP4","158729"
"ARGI","121747"
"ARHI10","288105"
"ASSQ","902612"
"ASCA","1473616"
"ASCA2","52858"
"ASHA","59937"
"ASLE","62263"
"ASMA8","75601"
"ASWA6","1077599"
"ASKA5","158731"
"ASBL6","68178"
"ASBLA","234476"
"ASAL","62299"
"ASAM","47910"
"ASAN5","47908"
"ASAR","158732"
"ASAS","62298"
"ASASA","79636"
"ASASC","234478"
"ASBR","158733"
"ASCA3","51272"
"ASCAC3","51273"
"ASCAG","234480"
"ASCI5","158734"
"ASCO19","158735"
"ASCO","62248"
"ASCR","62297"
"ASCRC2","234481"
"ASCRD2","234482"
"ASCU8","146969"
"ASCU9","158736"
"ASEM","158737"
"ASEN","158738"
"ASER","58796"
"ASER2","57907"
"ASEX","125386"
"ASFA","56851"
"ASFE4","143039"
"ASGL5","158740"
"ASHA6","158741"
"ASHI","127690"
"ASHU3","128756"
"ASHY5","158742"
"ASIN","125381"
"ASINI","63119"
"ASINP2","125383"
"ASIN14","158743"
"ASLA","126673"
"ASLA2","158744"
"ASLA3","158745"
"ASLA4","62296"
"ASLE13","158746"
"ASLI6","62295"
"ASLI","158747"
"ASLO","158748"
"ASMA","121660"
"ASME","158749"
"ASMI12","158750"
"ASNI3","273860"
"ASNU","158751"
"ASNY","62294"
"ASOB","158752"
"ASOE","158753"
"ASOV","47905"
"ASPE8","158754"
"ASPE","120152"
"ASPR9","158755"
"ASPU","158756"
"ASPU2","125380"
"ASQU","129548"
"ASQU2","158757"
"ASRU","143553"
"ASRU6","158758"
"ASSC9","47909"
"ASSO","62293"
"ASSP","62292"
"ASSP2","158759"
"ASST","158760"
"ASSU","62291"
"ASSU2","127159"
"ASSU3","158761"
"ASSY","47911"
"ASTE","158762"
"ASTO","145567"
"ASTU","47912"
"ASTUI","181702"
"ASTUR","234486"
"ASTUT2","234487"
"ASUN4","126674"
"ASUNR","234488"
"ASUNU2","234489"
"ASVA","127691"
"ASVE","125379"
"ASVE2","58529"
"ASVEP","234490"
"ASVEV","234491"
"ASVI","158763"
"ASVI2","60946"
"ASVI9","158764"
"ASWE3","158765"
"ASNA3","NaN"
"ASAN6","158766"
"ASIN12","158767"
"ASOB6","158768"
"ASPA18","158769"
"ASPY2","158770"
"ASRE7","128630"
"ASTE11","158771"
"ASTR","50897"
"ASHI3","158772"
"ASHY4","158773"
"ASLO7","158774"
"ASCA5","58758"
"ASCA17","75607"
"ASDE6","63868"
"ASAL10","NaN"
"ASBI3","545212"
"ASBO6","NaN"
"ASCL3","NaN"
"ASCU7","545225"
"ASEB","NaN"
"ASFL7","NaN"
"ASGR5","NaN"
"ASHE2","NaN"
"ASHE4","NaN"
"ASIN10","NaN"
"ASKE2","NaN"
"ASKO3","NaN"
"ASMO16","NaN"
"ASSH6","NaN"
"ASSP19","NaN"
"ASTR11","NaN"
"ASVI7","NaN"
"ASWA9","NaN"
"ASWH2","NaN"
"ASAB2","158775"
"ASAC4","158776"
"ASAD","1369135"
"ASAD5","158778"
"ASAE2","142831"
"ASAU2","138192"
"ASAU9","83561"
"ASBR2","136553"
"ASCI6","275722"
"ASCO14","158779"
"ASCOC4","239391"
"ASCOH","239392"
"ASCO59","NaN"
"ASCO35","1003300"
"ASCR6","84228"
"ASCU6","158780"
"ASDA","158781"
"ASER9","1003320"
"ASEX3","138135"
"ASEX2","158783"
"ASFE3","282546"
"ASFO2","138112"
"ASHA14","138113"
"ASHE3","138111"
"ASHO8","138114"
"ASHO4","158784"
"ASIN11","158785"
"ASJU2","275727"
"ASKA","158786"
"ASLA10","275728"
"ASLA25","138141"
"ASLO5","158787"
"ASMO","142833"
"ASMO2","122055"
"ASNE10","NaN"
"ASNI","84356"
"ASNO4","158790"
"ASOB5","282552"
"ASOC2","1225869"
"ASPA","158791"
"ASPA17","158792"
"ASPI","136554"
"ASPL","122056"
"ASPLB","239393"
"ASPLP","239395"
"ASPL10","158793"
"ASPO4","158794"
"ASPOK","239397"
"ASPON","239398"
"ASPOS","239399"
"ASPOS2","239400"
"ASPS2","NaN"
"ASPT3","275732"
"ASPU10","158796"
"ASRA6","282554"
"ASRE","136555"
"ASRH2","82558"
"ASRH4","1003336"
"ASRH3","158797"
"ASRU2","84954"
"ASRUC","239401"
"ASRUL","239402"
"ASRU5","275733"
"ASSA6","275734"
"ASSC8","158798"
"ASSC11","129105"
"ASSCA","239403"
"ASSE","75608"
"ASSE8","275736"
"ASSE9","84357"
"ASSE11","273745"
"ASTE22","425512"
"ASTR2","75609"
"ASTRD3","122707"
"ASTRQ","234510"
"ASTRT","79637"
"ASTR9","158799"
"ASTR10","181440"
"ASTU3","158800"
"ASUN","158801"
"ASUN5","275738"
"ASVA4","158802"
"ASVE6","778756"
"ASVE3","75610"
"ASAR9","158803"
"ASME4","158804"
"ASWA4","158805"
"ASAL3","123449"
"ASALV","239404"
"ASBO9","56395"
"ASCA40","53746"
"ASEC3","282054"
"ASGR15","56396"
"ASLI13","158808"
"ASPA34","56397"
"ASSA18","158809"
"ASTE20","143364"
"ASBI4","158810"
"ASCR7","158811"
"ASLU5","158813"
"ASMU7","158814"
"ASOC5","158815"
"ASPH7","158816"
"ASAC","75612"
"ASACA2","239405"
"ASACH","80382"
"ASAC2","158817"
"ASAC5","158818"
"ASAC3","75613"
"ASAD2","158819"
"ASAE","158821"
"ASAG","75614"
"ASAG2","75615"
"ASAL4","75616"
"ASAL5","158822"
"ASAL6","75617"
"ASAL7","130478"
"ASALA4","130477"
"ASALB","239408"
"ASAL8","139783"
"ASAL9","158823"
"ASAM2","158824"
"ASAM3","158825"
"ASAM4","158826"
"ASAM5","158827"
"ASAMA","239409"
"ASAMM","239410"
"ASAMM2","239411"
"ASAMV","239412"
"ASAM6","158829"
"ASAN2","75618"
"ASAN4","158830"
"ASAN7","71046"
"ASAN18","75619"
"ASAP","127665"
"ASAQ2","158831"
"ASAR3","158832"
"ASAR4","75620"
"ASARA","80384"
"ASARM","148421"
"ASARP","239413"
"ASARS","239414"
"ASAR5","75621"
"ASAR6","158833"
"ASAR7","158834"
"ASAR8","158835"
"ASAS2","126675"
"ASAS3","58145"
"ASAT","75622"
"ASATA","239415"
"ASATI","239416"
"ASATM","1415185"
"ASATO","239417"
"ASAT2","49366"
"ASAU","75623"
"ASAU4","158837"
"ASBA","158839"
"ASBE2","158840"
"ASBE5","123931"
"ASBE3","158841"
"ASBEB","239418"
"ASBEP","239419"
"ASBES","239420"
"ASBEW","239421"
"ASBE4","75624"
"ASBI6","158842"
"ASBI","75625"
"ASBI2","158843"
"ASBIB","239422"
"ASBIH","239423"
"ASBIM","239424"
"ASBIN","239425"
"ASBO","158844"
"ASBO2","75626"
"ASBO3","158845"
"ASBR5","158846"
"ASBR6","75627"
"ASBR7","158847"
"ASBR8","75628"
"ASCA7","75629"
"ASCA8","158848"
"ASCA9","75630"
"ASCAC5","553049"
"ASCAM2","239426"
"ASCAS","239427"
"ASCA10","158849"
"ASCA11","75631"
"ASCAB","80387"
"ASCAC6","239428"
"ASCAM3","239429"
"ASCA12","158850"
"ASCA14","75632"
"ASCA15","158851"
"ASCA16","139706"
"ASCE","158852"
"ASCEA","239430"
"ASCEC","239431"
"ASCEF","1139801"
"ASCE2","158853"
"ASCH4","158854"
"ASCHC2","239433"
"ASCHL2","239434"
"ASCH5","158855"
"ASCH7","158857"
"ASCH13","158858"
"ASCI2","158859"
"ASCI3","75634"
"ASCIC3","80388"
"ASCIS","80389"
"ASCL6","154417"
"ASCL2","75636"
"ASCO5","139710"
"ASCOC6","239435"
"ASCOM","239436"
"ASCO6","50177"
"ASCO7","158861"
"ASCOC7","1584502"
"ASCOL","239438"
"ASCO8","139712"
"ASCOC8","239439"
"ASCOM2","239440"
"ASCO9","158862"
"ASCO61","158863"
"ASCO10","75637"
"ASCO11","158864"
"ASCOC10","1584501"
"ASCOR2","239442"
"ASCO16","158865"
"ASCO12","158867"
"ASCOC9","148448"
"ASCOF","239443"
"ASCOM4","239444"
"ASCOS","239445"
"ASCO13","158868"
"ASCR2","139634"
"ASCRB","239446"
"ASCRC","239447"
"ASCRC3","239448"
"ASCRP","239449"
"ASCRT","239450"
"ASCR3","158869"
"ASCRC4","542269"
"ASCRH","239452"
"ASCRM","239453"
"ASCR4","158870"
"ASCR5","75638"
"ASCU3","75639"
"ASCU4","75640"
"ASCUB","239454"
"ASCUC","80390"
"ASCUS","239455"
"ASCU5","158871"
"ASCUC2","239456"
"ASCUF","239457"
"ASCUP","239458"
"ASCUS2","239459"
"ASCY","158872"
"ASCY2","158873"
"ASDE","75641"
"ASDE11","158874"
"ASDE2","158875"
"ASDE3","158876"
"ASDEC","239460"
"ASDED","148450"
"ASDEN","239461"
"ASDEP","148451"
"ASDE4","158877"
"ASDE5","158878"
"ASDI2","158879"
"ASDI3","58146"
"ASDID2","58895"
"ASDID","80391"
"ASDIM","80392"
"ASDIO","80393"
"ASDI4","158880"
"ASDID3","239462"
"ASDIE","239463"
"ASDI5","158881"
"ASDO","58147"
"ASDOD","80394"
